,U_in,I_in,P_in,U_out,I_out,P_out,n
2646,34.74094,0.2574342,8.943506,12.07461,0.6811979,8.225202,0.9196842
2647,34.97823,0.1859308,6.50353,8.239607,0.72175,5.946936,0.9144167
2648,34.97812,0.1927237,6.741113,8.562283,0.71983,6.163388,0.9142984
2649,34.97562,0.2032759,7.1097,9.065191,0.7179613,6.508456,0.9154333
2650,34.97392,0.2136519,7.472243,9.559736,0.716195,6.846636,0.9162758
2651,34.97293,0.2243574,7.846434,10.06942,0.7144793,7.194395,0.9168999
2652,34.97149,0.2345764,8.203488,10.55667,0.7126057,7.522744,0.9170178
2653,34.9694,0.2452383,8.575835,11.0643,0.7107549,7.864003,0.9169955
2654,34.96814,0.2554993,8.934337,11.55273,0.7090028,8.19092,0.916791
2655,30.01222,0.2643094,7.932512,12.06132,0.6009883,7.248713,0.913798
2656,24.92879,0.1794337,4.473064,8.088592,0.5024492,4.064106,0.9085733
2657,24.92721,0.1893808,4.720733,8.562819,0.500685,4.287274,0.9081798
2658,24.92561,0.1999108,4.9829,9.063323,0.4988983,4.521676,0.9074387
2659,24.92309,0.2103757,5.243213,9.560929,0.497173,4.753436,0.9065884
2660,24.92201,0.2210697,5.509502,10.07002,0.4953875,4.98856,0.9054466
2661,24.92028,0.2317313,5.77481,10.57709,0.4935618,5.220445,0.904003
2662,24.91925,0.2419556,6.029352,11.06328,0.4918046,5.440971,0.902414
2663,24.91693,0.2526847,6.296128,11.57409,0.4900117,5.671441,0.9007823
2664,25.19826,0.2633199,6.635204,12.07539,0.4944768,5.971002,0.8998973
2665,25.47027,0.1846737,4.703688,8.332293,0.5140101,4.282882,0.9105371
2666,25.46841,0.1895168,4.826692,8.561374,0.5123903,4.386765,0.9088553
2667,25.46709,0.2000517,5.094735,9.06249,0.5105838,4.627161,0.908224
2668,25.46539,0.2109443,5.371778,9.580282,0.5088186,4.874626,0.907451
2669,25.46442,0.221217,5.633162,10.06922,0.5071195,5.106297,0.9064707
2670,25.46299,0.2317877,5.902007,10.57168,0.5052767,5.341625,0.9050522
2671,25.46065,0.2420463,6.162656,11.05963,0.5034918,5.568435,0.903577
2672,25.45834,0.252755,6.434722,11.56933,0.5017172,5.80453,0.9020638
2673,25.73198,0.2638003,6.788104,12.09065,0.5059458,6.117211,0.9011664
2674,25.96712,0.1860111,4.830174,8.388008,0.5246148,4.400473,0.9110381
2675,25.96674,0.1900255,4.934341,8.577115,0.523092,4.48662,0.9092643
2676,25.9651,0.2001296,5.196384,9.058178,0.5213512,4.722492,0.9088033
2677,25.96217,0.2109973,5.477949,9.57541,0.5195627,4.975026,0.9081913
2678,25.96134,0.2212944,5.7451,10.06522,0.5178388,5.212161,0.9072358
2679,25.95845,0.2319701,6.021583,10.57299,0.5159996,5.455658,0.9060174
2680,25.95712,0.2425927,6.297008,11.07836,0.5141564,5.696011,0.9045584
2681,25.95601,0.2528557,6.563127,11.56665,0.5124721,5.927587,0.9031651
2682,26.22667,0.2639359,6.922161,12.08979,0.5166318,6.245969,0.9023149
2683,26.46257,0.1870982,4.951101,8.432922,0.5351865,4.513186,0.9115521
2684,26.46214,0.190128,5.031192,8.574893,0.5338144,4.577402,0.9098046
2685,26.46104,0.2006574,5.309604,9.075903,0.5320075,4.828449,0.9093802
2686,26.45955,0.2110885,5.585306,9.571989,0.5303206,5.076223,0.9088532
2687,26.45784,0.2217925,5.868148,10.08151,0.5285106,5.328183,0.9079837
2688,26.45617,0.2320228,6.138433,10.56817,0.5267593,5.566884,0.90689
2689,26.45456,0.2425756,6.417232,11.07019,0.5249495,5.811291,0.9055761
2690,26.45275,0.2529524,6.691286,11.56366,0.52321,6.050222,0.9041942
2691,26.71477,0.263992,7.052486,12.08481,0.5271758,6.370818,0.9033436
2692,26.96621,0.1846075,4.978163,8.305691,0.5462877,4.537297,0.91144
2693,26.9654,0.1901563,5.127639,8.568795,0.5445623,4.666243,0.9100177
2694,26.96452,0.2006726,5.411038,9.06951,0.5427703,4.922661,0.9097441
2695,26.96272,0.2115419,5.703745,9.586142,0.5409695,5.18581,0.9091939
2696,26.96092,0.2218673,5.981747,10.07703,0.5392401,5.433937,0.9084197
2697,26.95903,0.2325054,6.26812,10.58379,0.5374139,5.687876,0.9074292
2698,26.95688,0.2427111,6.542734,11.06972,0.5356413,5.929399,0.906257
2699,26.95531,0.253419,6.830989,11.57948,0.5338697,6.181932,0.9049835
2700,27.22486,0.2640665,7.189173,12.08128,0.5380678,6.50055,0.904214
2701,27.48188,0.1855153,5.098308,8.34124,0.5573233,4.648767,0.9118255
2702,27.48071,0.1903486,5.230915,8.569533,0.5557028,4.762114,0.9103788
2703,27.47902,0.2008743,5.51983,9.070421,0.5539134,5.024228,0.9102141
2704,27.47702,0.2117195,5.817421,9.586739,0.5520967,5.292807,0.9098201
2705,27.47512,0.2219891,6.099176,10.07596,0.5503753,5.545557,0.9092305
2706,27.4737,0.2325876,6.390042,10.58026,0.5485406,5.803703,0.9082418
2707,27.47198,0.2428763,6.672293,11.06965,0.5467948,6.052829,0.9071587
2708,27.47019,0.2536077,6.966652,11.58005,0.5450068,6.311208,0.9059168
2709,27.72646,0.2642415,7.326479,12.08169,0.5489208,6.631894,0.9051951
2710,27.97612,0.1863253,5.212659,8.372688,0.5679568,4.755325,0.9122647
2711,27.97506,0.1909155,5.340871,8.588457,0.5663393,4.863981,0.9107093
2712,27.97338,0.200994,5.622479,9.069164,0.5645984,5.120436,0.9107078
2713,27.97201,0.211829,5.925283,9.584441,0.5628275,5.394387,0.9104016
2714,27.97033,0.2220978,6.21215,10.07331,0.561091,5.652045,0.9098372
2715,27.96796,0.2327381,6.509212,10.57927,0.5592538,5.916496,0.908942
2716,27.96676,0.2433812,6.806582,11.08598,0.5574347,6.179709,0.9079019
2717,27.9649,0.2537111,7.095006,11.5778,0.5557026,6.433815,0.9068089
2718,28.23689,0.2647536,7.475819,12.09876,0.5598733,6.773774,0.9060913
2719,28.47296,0.1875199,5.339245,8.422064,0.5785452,4.872544,0.9125904
2720,28.47186,0.1909823,5.437621,8.584667,0.5771117,4.954312,0.9111176
2721,28.47049,0.2010926,5.725204,9.065934,0.5753689,5.216257,0.9111041
2722,28.46901,0.2119608,6.034313,9.583389,0.5735559,5.49661,0.9108924
2723,28.46684,0.2226801,6.338998,10.09317,0.5717795,5.77107,0.9104071
2724,28.46527,0.2329302,6.63042,10.5812,0.5700001,6.031286,0.9096385
2725,28.46397,0.2435783,6.933207,11.08812,0.5681695,6.299933,0.9086608
2726,28.46178,0.2538782,7.225826,11.57776,0.566456,6.558293,0.9076185
2727,28.73413,0.2649341,7.61265,12.09965,0.5706305,6.90443,0.906968
2728,28.97005,0.187409,5.429248,8.408909,0.5893407,4.955712,0.9127806
2729,28.96975,0.1912493,5.540444,8.588794,0.5878454,5.048883,0.9112778
2730,28.96699,0.2013414,5.832254,9.06957,0.5860705,5.315407,0.9113812
2731,28.96587,0.2121599,6.145397,9.584515,0.58432,5.600424,0.91132
2732,28.9638,0.2224744,6.443705,10.07558,0.582583,5.869864,0.9109455
2733,28.96245,0.2331075,6.751364,10.58181,0.5807434,6.145319,0.9102336
2734,28.96051,0.2437669,7.059614,11.08913,0.5788904,6.419391,0.9093118
2735,28.95922,0.2540355,7.356669,11.57838,0.5771976,6.683011,0.9084288
2736,29.22946,0.2650991,7.748705,12.10014,0.5813239,7.034101,0.9077776
2737,29.4662,0.188101,5.542622,8.434006,0.5999984,5.06039,0.9129957
2738,29.46486,0.1913831,5.639075,8.587316,0.5985641,5.140059,0.9115075
2739,29.46318,0.2014979,5.936769,9.069337,0.5968119,5.412688,0.9117228
2740,29.46146,0.2123427,6.255928,9.585834,0.5949902,5.703477,0.9116917
2741,29.45988,0.2230568,6.571228,10.096,0.5932035,5.988981,0.9113945
2742,29.4581,0.233245,6.870955,10.58108,0.5914377,6.258048,0.9107974
2743,29.45555,0.2439324,7.185162,11.0896,0.5895919,6.538339,0.909978
2744,29.45453,0.254216,7.487813,11.5793,0.5878742,6.807174,0.9091005
2745,29.73286,0.2652581,7.886883,12.10028,0.5921834,7.165583,0.9085444
2746,29.98171,0.184494,5.531445,8.252756,0.611629,5.047625,0.9125329
2747,29.98023,0.1915536,5.742821,8.588231,0.6096785,5.23606,0.9117574
2748,29.97876,0.2020576,6.057436,9.087657,0.6078723,5.524135,0.9119594
2749,29.977,0.2124264,6.367905,9.581876,0.6061492,5.808046,0.9120812
2750,29.97502,0.223254,6.692042,10.09697,0.6043093,6.10169,0.911783
2751,29.97373,0.2335091,6.999139,10.58537,0.602554,6.378255,0.9112914
2752,29.97163,0.2441576,7.3178,11.092,0.6007167,6.66315,0.9105401
2753,29.9702,0.2544136,7.624826,11.58019,0.5990171,6.936732,0.909756
2754,30.23472,0.2654929,8.027103,12.10294,0.6030282,7.298413,0.9092212
2755,30.47335,0.1888443,5.754718,8.453537,0.6216889,5.25547,0.9132455
2756,30.4722,0.1917664,5.843544,8.590055,0.6203241,5.328618,0.9118811
2757,30.47056,0.2022782,6.163529,9.090564,0.6185074,5.622581,0.9122341
2758,30.46936,0.2127281,6.481688,9.588205,0.6167664,5.913683,0.9123678
2759,30.46751,0.2234678,6.808508,10.09936,0.6149631,6.210732,0.9122016
2760,30.46574,0.2336769,7.11914,10.58548,0.6131994,6.491007,0.9117684
2761,30.46424,0.2443477,7.443867,11.09304,0.6113623,6.781867,0.9110677
2762,30.46276,0.2546316,7.756783,11.58316,0.6096581,7.061769,0.9103991
2763,30.72979,0.2655884,8.161476,12.10027,0.6137169,7.426143,0.9099019
2764,30.96957,0.1854268,5.742589,8.28138,0.6329347,5.241572,0.9127542
2765,30.96842,0.1919152,5.943311,8.589108,0.6310722,5.420348,0.9120081
2766,30.96719,0.2024539,6.269426,9.09114,0.6292461,5.720564,0.9124542
2767,30.96529,0.2128756,6.591756,9.587447,0.6275041,6.016162,0.9126797
2768,30.96326,0.2236226,6.924085,10.09919,0.6256784,6.318842,0.9125887
2769,30.96178,0.2338575,7.240644,10.58643,0.6239235,6.605125,0.912229
2770,30.96001,0.2445529,7.571361,11.09558,0.6220731,6.902265,0.911628
2771,30.95784,0.2548867,7.890743,11.58741,0.6203408,7.188142,0.9109588
2772,31.23229,0.2658737,8.303845,12.10621,0.6245652,7.561115,0.9105558
2773,31.46674,0.1883443,5.926582,8.413719,0.6433129,5.412654,0.9132842
2774,31.46585,0.1922779,6.050189,8.598161,0.6417739,5.518075,0.9120501
2775,31.4641,0.2023882,6.367962,9.080009,0.6400251,5.811433,0.9126048
2776,31.46234,0.2132224,6.708476,9.59571,0.6381981,6.123964,0.9128697
2777,31.46062,0.2235495,7.033006,10.08749,0.6364679,6.420363,0.9128903
2778,31.45857,0.2341884,7.367232,10.59414,0.6346108,6.723153,0.9125752
2779,31.45682,0.2443365,7.686049,11.07758,0.6328591,7.010545,0.9121131
2780,31.45532,0.2550857,8.023804,11.58924,0.6310844,7.313788,0.9115114
2781,31.72529,0.2661599,8.444001,12.11184,0.6351761,7.693152,0.9110789
2782,31.9617,0.1888034,6.034477,8.427807,0.6539877,5.511682,0.9133653
2783,31.96102,0.1915825,6.123173,8.557011,0.6546682,5.602003,0.9148856
2784,31.95922,0.2017065,6.446383,9.039268,0.6528314,5.901117,0.9154153
2785,31.95757,0.2125038,6.791104,9.553109,0.651137,6.220383,0.9159604
2786,31.9558,0.2231966,7.132426,10.06256,0.6491899,6.532514,0.9158894
2787,31.95432,0.2334352,7.459264,10.55034,0.6475352,6.831719,0.9158704
2788,31.95273,0.2440196,7.797092,11.05471,0.6456534,7.137508,0.9154064
2789,31.95102,0.2543434,8.126532,11.5462,0.6439522,7.435201,0.9149292
2790,32.22631,0.2653734,8.552006,12.06676,0.6482977,7.822854,0.914739
2791,32.47802,0.1856485,6.029495,8.267591,0.6677233,5.520463,0.9155763
2792,32.47752,0.1917001,6.225945,8.554219,0.6658852,5.696127,0.9149016
2793,32.47571,0.2022265,6.567448,9.055567,0.6640776,6.013599,0.9156676
2794,32.47415,0.2126326,6.905064,9.551259,0.6623618,6.326389,0.9161956
2795,32.47197,0.2233194,7.251622,10.06071,0.6605095,6.645196,0.9163739
2796,32.4705,0.2335442,7.583298,10.54707,0.6587012,6.947371,0.9161411
2797,32.46883,0.2442,7.928886,11.05451,0.6568316,7.260949,0.9157591
2798,32.46733,0.2544618,8.261695,11.54298,0.6551011,7.561822,0.915287
2799,32.71975,0.2655032,8.687201,12.06464,0.658887,7.949236,0.9150516
2800,32.97392,0.1884077,6.212541,8.391616,0.6781191,5.690515,0.9159722
2801,32.97369,0.1920051,6.331116,8.560808,0.6765535,5.791845,0.914822
2802,32.97186,0.2021112,6.663981,9.041718,0.6747748,6.101123,0.9155372
2803,32.96983,0.2129051,7.019443,9.555746,0.6730133,6.431144,0.9161901
2804,32.96804,0.2236222,7.372386,10.0668,0.6711766,6.756599,0.9164739
2805,32.96616,0.2338165,7.708034,10.55254,0.669409,7.063966,0.916442
2806,32.96446,0.2444661,8.058695,11.05949,0.6675713,7.382998,0.9161531
2807,32.96295,0.2547152,8.396164,11.54767,0.6658966,7.689551,0.915841
2808,33.22834,0.2657778,8.831356,12.06987,0.6698893,8.085476,0.9155418
2809,33.47107,0.1858663,6.221143,8.261624,0.6892394,5.694237,0.9153039
2810,33.46937,0.1920333,6.427235,8.553848,0.6874545,5.880381,0.9149162
2811,33.46802,0.2025495,6.778931,9.05503,0.6854877,6.207111,0.9156475
2812,33.46667,0.2129639,7.127192,9.550854,0.6836723,6.529654,0.9161609
2813,33.4649,0.2236963,7.485975,10.06155,0.6818827,6.860798,0.9164869
2814,33.46271,0.2339418,7.828326,10.54934,0.6800627,7.174211,0.9164425
2815,33.46093,0.2445563,8.18308,11.0557,0.6782789,7.498848,0.9163846
2816,33.45945,0.2552515,8.540577,11.56477,0.6763927,7.822324,0.9159011
2817,33.723,0.2659092,8.967257,12.06778,0.6805129,8.212279,0.9158072
2818,33.96798,0.1863464,6.329809,8.276266,0.6998503,5.792147,0.9150587
2819,33.96685,0.1922636,6.530589,8.556342,0.698094,5.973131,0.9146389
2820,33.96495,0.2028132,6.88854,9.05882,0.6962551,6.30725,0.9156149
2821,33.96255,0.2131952,7.240652,9.553702,0.694532,6.635352,0.9164026
2822,33.96138,0.2239219,7.604698,10.0645,0.692608,6.970754,0.9166378
2823,33.95989,0.2341522,7.951781,10.55181,0.690859,7.289814,0.9167525
2824,33.95833,0.2448272,8.313923,11.06012,0.6890244,7.620695,0.9166184
2825,33.9569,0.2550756,8.661576,11.54826,0.6873152,7.937294,0.9163799
2826,34.23058,0.2661581,9.110746,12.07153,0.6914855,8.347284,0.9162021
2827,34.48217,0.1864731,6.429998,8.272943,0.7109604,5.881734,0.9147334
2828,34.48098,0.1924794,6.636878,8.557302,0.709122,6.068171,0.9143111
2829,34.47931,0.2030039,6.999436,9.058984,0.7073058,6.407472,0.915427
2830,34.47763,0.2133738,7.356622,9.55359,0.7055141,6.740192,0.9162075
2831,34.47612,0.2240961,7.725963,10.06463,0.7037491,7.082978,0.916776
2832,34.47429,0.2342849,8.076806,10.54983,0.7019047,7.404976,0.9168199
2833,34.47256,0.2449351,8.443538,11.05688,0.7001337,7.741292,0.9168304
2834,34.47097,0.2555694,8.809723,11.56412,0.6982337,8.074457,0.9165393
2835,34.72993,0.2661969,9.245,12.06565,0.7021826,8.472292,0.9164188
2836,34.97895,0.1932021,6.758008,8.346057,0.7371125,6.151983,0.9103248
2837,34.97815,0.1981152,6.929701,8.57162,0.7356017,6.305298,0.9098946
2838,34.97611,0.2085037,7.29265,9.054046,0.7339436,6.645159,0.9112132
2839,34.97405,0.2195924,7.680037,9.567683,0.7322472,7.005909,0.9122233
2840,34.97228,0.2301339,8.048306,10.05657,0.7304579,7.345898,0.912726
2841,34.97039,0.2411215,8.432113,10.56592,0.7286136,7.698471,0.9129943
2842,34.96868,0.2516497,8.799856,11.05373,0.7269078,8.03504,0.9130877
2843,34.96697,0.2625941,9.18212,11.5613,0.7251799,8.384019,0.9130809
2844,29.85059,0.2716145,8.107851,12.071,0.6114281,7.380547,0.9102963
2845,24.92851,0.1842847,4.593945,8.090546,0.5139244,4.157929,0.9050891
2846,24.92696,0.1946955,4.853168,8.572768,0.5121756,4.390762,0.9047209
2847,24.92522,0.2050784,5.111624,9.053185,0.5104997,4.621649,0.9041448
2848,24.92273,0.2162706,5.390052,9.571686,0.5087578,4.869669,0.903455
2849,24.92118,0.2272981,5.664538,10.08257,0.5069749,5.11161,0.9023877
2850,24.91976,0.2378294,5.926651,10.57044,0.5052736,5.340964,0.9011775
2851,24.91783,0.2487281,6.197763,11.07505,0.5034721,5.575979,0.899676
2852,24.91623,0.2593363,6.461681,11.56622,0.5018124,5.804074,0.8982297
2853,25.20988,0.2706951,6.82419,12.08706,0.5066279,6.123642,0.8973433
2854,25.46947,0.1920605,4.89168,8.445322,0.52542,4.437341,0.9071199
2855,25.46891,0.1948508,4.962637,8.571694,0.524122,4.492614,0.9052876
2856,25.46721,0.2056414,5.237111,9.07152,0.5223639,4.738635,0.9048185
2857,25.4653,0.2163979,5.510636,9.569541,0.520697,4.982831,0.9042206
2858,25.46354,0.2274092,5.790641,10.07945,0.5189458,5.23069,0.9033005
2859,25.46174,0.2379382,6.058322,10.56674,0.5172311,5.465445,0.9021385
2860,25.4605,0.2488403,6.335598,11.07164,0.5154505,5.706883,0.9007648
2861,25.45823,0.2594299,6.604627,11.56227,0.5137525,5.940143,0.8993911
2862,25.72229,0.2707818,6.965127,12.08337,0.5179306,6.25835,0.8985264
2863,25.96672,0.1889759,4.907084,8.292946,0.5368105,4.451741,0.9072069
2864,25.96519,0.1950092,5.063451,8.570971,0.5350649,4.586026,0.9057115
2865,25.96344,0.2057946,5.343136,9.070791,0.5333073,4.837519,0.9053707
2866,25.96175,0.216517,5.621158,9.567631,0.5316306,5.086446,0.904875
2867,25.95989,0.2275523,5.907231,10.07821,0.5298747,5.340189,0.9040089
2868,25.95808,0.2380521,6.179377,10.56461,0.5281598,5.579802,0.9029716
2869,25.95651,0.2489496,6.461863,11.06942,0.5263704,5.826615,0.9016927
2870,25.95475,0.2599782,6.747668,11.57997,0.5246355,6.075264,0.9003502
2871,26.21576,0.2709102,7.102117,12.08184,0.5287918,6.38878,0.89956
2872,26.46297,0.1896819,5.019548,8.318849,0.5476614,4.555912,0.907634
2873,26.46179,0.1951103,5.162968,8.568186,0.5460181,4.678384,0.9061424
2874,26.45974,0.2059308,5.448876,9.069036,0.5442711,4.936014,0.9058773
2875,26.45828,0.2170966,5.744003,9.586501,0.5425259,5.200925,0.905453
2876,26.45664,0.2276572,6.023044,10.07721,0.5408505,5.450265,0.9049021
2877,26.45465,0.2386313,6.312907,10.58518,0.5390412,5.70585,0.9038387
2878,26.45325,0.2490951,6.589375,11.06928,0.5373301,5.947859,0.9026439
2879,26.45141,0.2600857,6.879635,11.57877,0.5355949,6.20153,0.901433
2880,26.70926,0.2710107,7.238494,12.07986,0.5396814,6.519274,0.9006395
2881,26.9658,0.1906196,5.140209,8.355927,0.5585005,4.66679,0.9078988
2882,26.96509,0.1957103,5.277347,8.588667,0.5568917,4.782958,0.9063187
2883,26.96367,0.2060674,5.556335,9.069129,0.5552099,5.035271,0.9062215
2884,26.96181,0.2172575,5.857655,9.586933,0.5534543,5.305929,0.9058113
2885,26.96031,0.2278235,6.142193,10.07668,0.5517983,5.560295,0.9052621
2886,26.95804,0.2387413,6.435998,10.58231,0.550005,5.820323,0.904339
2887,26.9564,0.249196,6.717429,11.06654,0.5482933,6.067711,0.9032788
2888,26.95422,0.2603304,7.017005,11.58249,0.5465133,6.329985,0.9020921
2889,27.22299,0.2712752,7.384923,12.08448,0.5508397,6.65661,0.9013786
2890,27.48119,0.1904724,5.234407,8.3402,0.5699059,4.75313,0.9080551
2891,27.47992,0.1959362,5.384312,8.590961,0.5682541,4.881849,0.90668
2892,27.47861,0.2063353,5.669806,9.073125,0.5665727,5.140585,0.9066597
2893,27.47602,0.2174569,5.974848,9.590052,0.564818,5.416634,0.9065725
2894,27.47478,0.2280465,6.265526,10.0804,0.5631326,5.676603,0.9060058
2895,27.47273,0.2389494,6.564591,10.58503,0.561351,5.941916,0.9051463
2896,27.47097,0.2495171,6.854477,11.0741,0.5596159,6.197241,0.9041159
2897,27.4691,0.2604645,7.154726,11.58115,0.5578858,6.460958,0.9030337
2898,27.72721,0.2714316,7.52604,12.08524,0.5619623,6.791449,0.9023934
2899,27.97544,0.1907004,5.334929,8.344789,0.5808157,4.846784,0.9085001
2900,27.97463,0.1957096,5.474905,8.574908,0.5792062,4.96664,0.9071646
2901,27.97279,0.2065613,5.778095,9.077394,0.5774687,5.24191,0.907204
2902,27.97039,0.2172835,6.077506,9.574216,0.575769,5.512537,0.9070393
2903,27.96871,0.2282992,6.385234,10.08424,0.5740133,5.788486,0.9065427
2904,27.96725,0.2388522,6.680038,10.57331,0.5722955,6.051058,0.9058418
2905,27.96526,0.2497625,6.984673,11.07788,0.5705143,6.320091,0.9048514
2906,27.96339,0.2607899,7.29257,11.58869,0.5687639,6.591226,0.9038275
2907,28.22473,0.2716798,7.668089,12.08937,0.572908,6.926099,0.9032367
2908,28.47218,0.1910027,5.438262,8.351471,0.5917406,4.941905,0.9087285
2909,28.47077,0.195916,5.577879,8.577046,0.5901489,5.061735,0.9074658
2910,28.46894,0.2067539,5.886063,9.079137,0.5884003,5.342167,0.907596
2911,28.46722,0.2174903,6.191345,9.576258,0.586718,5.618563,0.9074867
2912,28.46553,0.2285091,6.504632,10.08666,0.5849761,5.900455,0.9071161
2913,28.46359,0.2394469,6.81552,10.59266,0.5831786,6.177413,0.9063745
2914,28.46165,0.249998,7.115357,11.08181,0.5814718,6.443759,0.9056129
2915,28.45976,0.2609839,7.427538,11.591,0.5797164,6.719491,0.9046727
2916,28.72167,0.2718545,7.808116,12.08989,0.5838867,7.059127,0.9040756
2917,28.96775,0.1906095,5.521527,8.325248,0.6027595,5.018122,0.9088287
2918,28.96697,0.1961267,5.681196,8.578986,0.6011018,5.156844,0.907704
2919,28.96567,0.2069687,5.994986,9.08082,0.5993576,5.442658,0.9078684
2920,28.96365,0.2176401,6.30365,9.57496,0.5976722,5.722687,0.907837
2921,28.96132,0.2286948,6.623302,10.0874,0.595892,6.011001,0.9075534
2922,28.95974,0.2396367,6.939815,10.59421,0.5941188,6.294218,0.9069719
2923,28.95829,0.2501381,7.243571,11.08039,0.5923904,6.563914,0.906171
2924,28.9562,0.2611547,7.562048,11.59089,0.5906268,6.84589,0.9052957
2925,29.21758,0.2720626,7.949013,12.09166,0.5947873,7.191965,0.904762
2926,29.46421,0.1908939,5.624539,8.329955,0.6136737,5.111874,0.908852
2927,29.4632,0.1963166,5.784115,8.579618,0.6120079,5.250794,0.9077956
2928,29.461,0.2071217,6.102014,9.07999,0.6102652,5.541202,0.9080939
2929,29.45872,0.2182886,6.430502,9.597631,0.6084845,5.84001,0.9081731
2930,29.45728,0.2288892,6.742454,10.08866,0.6068247,6.122047,0.907985
2931,29.45569,0.2398309,7.064386,10.59572,0.6050282,6.410707,0.9074684
2932,29.45382,0.2503173,7.372802,11.08159,0.6033099,6.685633,0.9067968
2933,29.45199,0.2612849,7.695359,11.58964,0.6015676,6.971951,0.9059943
2934,29.71967,0.2722032,8.089788,12.09112,0.6058506,7.325412,0.9055135
2935,29.98026,0.1919922,5.755976,8.373553,0.6249109,5.232725,0.9090942
2936,29.97907,0.1968803,5.902286,8.597758,0.6233391,5.359319,0.9080073
2937,29.97773,0.2072854,6.213948,9.07954,0.6216341,5.644152,0.9083036
2938,29.97561,0.2182575,6.542404,9.587602,0.6199079,5.94343,0.9084474
2939,29.97387,0.2292802,6.872414,10.09864,0.6181579,6.242555,0.9083498
2940,29.97195,0.2397761,7.186558,10.58463,0.6164558,6.524955,0.9079389
2941,29.97034,0.2507275,7.514389,11.09196,0.6146586,6.817766,0.9072948
2942,29.96841,0.2612903,7.830454,11.58205,0.6129706,7.099455,0.9066466
2943,30.23605,0.2726986,8.245328,12.1052,0.6172014,7.471349,0.9061312
